_id,id,name,name_clean,contact_email,contact_phone,description_html,description_strapline,emergency_notice,emergency_notice_updated,admission_price_note,opening_times_note,opening_times_from,opening_times_to,latitude,longitude,lat_rad,lon_rad,sin_lat,cos_lat,sin_lon,cos_lon,postal_address_country,postal_address_county,postal_address_lines,postal_address_postcode,postal_address_town,website_url,timed_entry_url,actively_promoted,popular,popular_order,favoured,favoured_last_updated,type,updated,modified,updated_admission_prices,modified_admission_prices,updated_directions,modified_directions,updated_notes,modified_notes,updated_opening_times_days,modified_opening_times_days,updated_opening_times_weeks,modified_opening_times_weeks,loading_events_status,viewed_last_updated,hero_image_version,region
450,249,Orford Ness National Nature Reserve,OrfordNessNationalNatureReserve,orfordness@nationaltrust.org.uk,+441394450900,"<p>Take a short boat trip to this wild and remote shingle spit, the largest in Europe.</p>

<p>Follow walking trails through a stunning landscape and a history that will both delight and intrigue.</p>

<p>Discover an internationally important nature reserve littered with debris and unusual, often forbidding, buildings from a sometimes disturbing past.</p>

<p><strong>Please note:</strong>&nbsp;Access is only via the National Trust ferry <em>Octavia </em>from Orford Ness. There is no access on foot or by vehicle&nbsp;via Slaughden. There is a charge for ferry&nbsp; to Orford Ness (including members). Tickets are limited and must be booked in advance. No bikes or dogs (assistance dogs welcome) allowed.</p>
","Internationally important coastal nature reserve, with a fascinating 20th-century military history","Due to capacity on our boat,you need to book your tickets in advance to guarantee entry to Orford Ness. A further week's tickets are released each Thursday to maintain two week advance booking. Booking link in the 'Visiting Orford Ness' article below",1665653582503,"<p>Access to Orford Ness is only via our ferry Octavia. Admission to Orford Ness is free to NT Members but you will need to still pay the ferry fare. Spaces are limited due to boat capacity and tickets are currently in high demand.<span style=""color: rgb(102, 102, 102); font-family: Arial, Helvetica, sans-serif; font-size: 12px;"">. Tickets are released on a weekly rolling basis on a Thursday to maintain roughly 2 weeks advance booking. Tickets are in very high demand and sell&nbsp;out quickly.</span></p>
",Please note access to Orford Ness is only possible on published open days and only via the NT ferry Octavia. There is no access to Orford Ness via Slaughden.,2022-01-01,2022-12-31,52.087399,1.54772,0.909096611350002,0.0270128098989666,0.788948966659951,0.614458727667038,0.0270095248473989,0.999635176235569,England,Suffolk,Quay Street,IP12 2NU,Orford,https://www.nationaltrust.org.uk/orford-ness-national-nature-reserve,https://www.nationaltrust-tickets.org.uk/event-tickets/33260?catID=32915&branches.branchID=2416,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653582503,1660387703000,1665653717821,1641020635000,1665653759373,0,1665653738902,1646317628000,0,0,1665653800358,1653292068000,0,0,1429693384,East of England
451,168,Hardy's Cottage,HardysCottage,hardyscottage@nationaltrust.org.uk,+441305262366,"<p>Few authors have such strong associations with the natural and cultural heritage of their local area as Thomas Hardy. This cottage, where Hardy was born in 1840, was built of cob and thatch by his great-grandfather and has been little altered since the family left.</p>

<p>Despite training as an architect, writing was Hardy&#39;s first love, and it was from here that he wrote several of his early short stories, poetry and novels including &#39;Under the Greenwood Tree&#39; and &#39;Far from the Madding Crowd&#39;.</p>

<p>The garden reflects most people&#39;s idea of a typical cottage garden, with roses around the door, and the sound of birdsong, even in winter. Once inside you will discover that 19th-century rural life, with its open hearths, small windows and stone floors, was not always idyllic.</p>

<p>The cottage sits next to Thorncombe Woods, owned and managed by Dorset Council. This is an ancient woodland and nature reserve that opens out onto heathland and the beginning of Hardy&#39;s Egdon Heath. Next to the Thorncombe Wood car park (Dorset Council, pay and display) you will find the Hardy&#39;s Birthplace Visitor Centre, run in partnership by Dorset Council and the National Trust.</p>
",Evocative cob and thatch cottage - birthplace of Thomas Hardy,Hardy's Cottage is open Tues to Sun by pre-booked guided tours only. Please book your visit in advance here on our website or by phoning 0344 249 1895. Thank you.,1665653582725,,,2022-01-01,2022-12-31,50.731308,-2.386136,0.885428358443339,-0.0416459296003674,0.774186191023627,0.632957930377942,-0.0416338923090865,0.99913293360353,England,Dorset,Higher Bockhampton,DT2 8QJ,near Dorchester,https://www.nationaltrust.org.uk/hardys-cottage,https://www.nationaltrust-tickets.org.uk/event-tickets/33313?catID=32966&branches.branchID=2359,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653582725,1665471038000,1665653717691,1657871744000,1665653759220,0,1665653738772,1629623043000,0,0,1665653800176,1665470789000,0,0,1418678876,South West
452,5215,Allan Bank and Grasmere,AllanBankandGrasmere,allanbank@nationaltrust.org.uk,+441539435143,"<p>Once home to National Trust founder Canon Rawnsley, Allan Bank isn&rsquo;t a typical National Trust experience. Only partially decorated, the bare walls and empty rooms focus the eye on Grasmere&#39;s valley unfolding from the picture window. The grounds and the landscape are the focus here. You could&nbsp;watch red squirrels&nbsp;as you relax in the garden,&nbsp;picnic on the lawn, or explore the woods. The welcoming village of Grasmere is nestled with its two picturesque lakes against a dramatic backdrop of Lake District fells. It&#39;s the perfect place to come explore, relax, reflect and be inspired by the views, just like William Wordsworth was.</p>

<p>Self serve tea and coffee are available for a small donation. If you&#39;d like a bite to eat, please drop by one of the many village caf&eacute;s or shops in Grasmere. You are welcome to bring a picnic to Allan Bank.&nbsp;</p>

<p>.</p>
",The loveliest spot that man hath ever found,,1665653583594,"<p>Free entry for National Trust members.&nbsp;Allan Bank house, gardens and woodland walk are open, you don&#39;t need to pre-book your visit.&nbsp;</p>
",,2022-01-01,2022-12-31,54.460536,-3.029754,0.950515665600903,-0.0528791828254683,0.813715350587876,0.581263561749444,-0.0528545427385283,0.998602221763952,England,Cumbria,"Allan Bank
Grasmere",LA22 9QB,Ambleside,https://www.nationaltrust.org.uk/allan-bank-and-grasmere,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653583594,1665408753000,1665653717797,1642689800000,1665653759352,0,1665653738863,1635846712000,0,0,1665653800325,1659700854000,0,0,1418488638,North West
453,90005,Clyston Mill,ClystonMill,killerton@nationaltrust.org.uk,+441392881345,"<p>Get a feel for life on Killerton&#39;s wider estate at Clyston Mill, one of the South West&#39;s last remaining watermills. Step back in time to discover how the mill harnessed the power of water to grind the farmer&#39;s grain.</p>
",A historic watermill nestled by the River Clyst on the Killerton estate,,1665653583667,,"Clyston mill is open every Friday and Saturday, 1-4pm, until Saturday 24 September 2022.

Entry is free for all visitors.",2022-01-01,2022-12-31,50.7657297,-3.4475338,0.886029130442473,-0.0601708158837917,0.77456631468961,0.632492706794439,-0.0601345141112289,0.998190282567711,UK,Devon,"Clyston Mill
Broadclyst",EX5 3DX,Exeter,https://www.nationaltrust.org.uk/clyston-mill,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,1,1665653583667,1658657639000,1665653717863,1609483047000,1665653759457,0,1665653738925,1658306765000,0,0,1665653800412,1658657639000,0,0,1490118964,South West
454,900011,Sandilands,Sandilands,sandilands@nationaltrust.org.uk,+441754890102,"<p>The National Trust is embarking on an exciting new project to transform the former golf course at Sandilands to create a year-round nature experience for everyone.</p>

<p>&nbsp;</p>

<p>Working in partnership with the Lincolnshire Coastal Country Park, we plan to create new habitat for a variety of wildlife, especially migrating birds such as black-tailed godwit, spotted redshank and spoonbills, along with breeding birds like snipe, lapwings and oystercatchers.</p>

<p>&nbsp;</p>

<p>Our vision for this new reserve is to provide a space where everyone can enjoy the benefits of being in nature.&nbsp; We&rsquo;re delighted to have this opportunity as the Lincolnshire coast is one of the most important stretches of the English coastline for wildlife as a stop-over on the &lsquo;fly-way&rsquo; migration route.&nbsp; We plan to create an amazing place for people to immerse themselves in nature and really connect with the wonders the Lincolnshire coast has to offer.</p>
",A new haven for nature on Lincolnshire's wild coast,,1665653584422,,,0,0,53.298127,0.294369,0.930227801296088,0.00513770826580319,0.801756107439205,0.597651356715546,0.00513768566330221,0.999986802005919,England,Lincolnshire,Huttoft Bank,LN12 2SE,nr Sutton-on-Sea,https://www.nationaltrust.org.uk/sandilands,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653584422,1657536451000,1665653717926,1641020563000,1665653759478,0,1665653738986,1612015983000,0,0,1665653800491,1641020563000,0,0,,Midlands
455,201,Levant Mine and Beam Engine,LevantMineandBeamEngine,levant@nationaltrust.org.uk,+441736786156,"<p><br />
Levant Mine&nbsp;and Beam Engine sits on the&nbsp;cliffs of the &#39;Tin Coast&#39;, part of the Cornish Mining World Heritage site.&nbsp;</p>

<p>The mining remains of the&nbsp;industrial past can be found across the landscape. Walk the south west coast path and follow in the footsteps of miners.&nbsp;</p>

<p>Pre book a tour to learn of Levant&#39;s industry and tragedy. Learn the history of this fascinating place and see the one of a kind beam engine in steam.&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
","High-up on the exposed cliffs of the 'Tin Coast' and part of the Cornish Mining World Heritage Site. At its heart, the restored 1840s beam engine running on steam.",Levant Mine and Beam Engine is open Sunday to Thursday by pre-booked tour only. You will need to book your visit in advance. Thank you.,1665653584716,"<p>There is no entrance fee for the relatives of the 31 miners who&nbsp;lost their lives&nbsp;in the 1919 Man Engine disaster, we kindly ask that you ring Levant office prior to your visit.&nbsp;</p>

<p>Ph: 01736 786156<br />
Free entry for National Trust members. Please note pre-booking is required for everyone.</p>
",,2022-01-01,2022-12-31,50.151001,-5.6827,0.875300090620969,-0.0991818254030817,0.767735824818018,0.640766496698288,-0.0990192961910707,0.99508551340165,England,Cornwall,"Trewellard
Pendeen",TR19 7SX,near St Just,https://www.nationaltrust.org.uk/levant-mine-and-beam-engine,https://www.nationaltrust-tickets.org.uk/event-tickets/33323?catID=32977&branches.branchID=2377,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653584716,1665571316000,1665653717890,1663838064000,1665653759415,0,1665653738963,1665570990000,0,0,1665653800433,1664959253000,0,0,1418679898,South West
456,4508,Duffield Castle,DuffieldCastle,duffieldcastle@nationaltrust.org.uk,+441332842191,"<p>In 1266 King Henry III destroyed one of England&rsquo;s largest medieval castles. Today, all that remains of Duffield Castle are the foundations, the view and its stories.<br />
<br />
The tiny 1 hectare site, nestled within the village of Duffield, Derbyshire is now bounded on all sides by housing and roads, but it is still a place to enjoy, relax in and soak up the history.&nbsp;&nbsp;<br />
<br />
<br />
&nbsp;</p>
",The remains of one of England's largest castles,,1665653585366,,,2022-01-01,2022-12-31,52.9925,-1.4892,0.924893603863095,-0.0259914432206996,0.798556725803001,0.601919559139583,-0.0259885168774529,0.999662241454838,England,Derbyshire,Milford Road,DE56 4DW,Duffield,https://www.nationaltrust.org.uk/duffield-castle,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,1,1665653585365,1655200459000,1665653717953,1514761538000,1665653759528,0,1665653739034,1580820158000,0,0,1665653800530,1641020750000,0,0,1434724218,Midlands
457,22,Barrington Court,BarringtonCourt,barringtoncourt@nationaltrust.org.uk,+441460241938,"<p>Colonel Arthur Lyle rescued the partially derelict 16th-century Court House in the 1920s, undertaking an ambitious restoration and surrounding it with a productive estate. A keen collector of architectural salvage, Colonel Lyle filled the house with rescued panelling, fireplaces and staircases. His fortune came from the colonial sugar industry; he was the founder&rsquo;s grandson and Director of what became Tate &amp; Lyle. Now without furniture, the light, empty spaces provide atmospheric opportunities to explore freely.</p>

<p>Court House is currently closed after weather conditions damaged part of the roof. Scaffolding has been erected around some of the house while engineering and ecological surveys are carried out ahead of a wider project to protect Court House and Strode House.</p>

<p>The walled White Garden, Rose and Iris Garden and Lily Garden were influenced by Gertrude Jekyll, with playing fountains, vibrant colours and intoxicating scents. The original kitchen garden remains productive; supplying&nbsp;the restaurant and continuing&nbsp;the Lyle family&#39;s vision of self-sufficiency.</p>
","An atmospheric fragment of old Somerset: the estate is the vision of Colonel Lyle and his architect James Edwin Forbes. It has farm buildings, abundant flowers and orchards.",,1665653585395,"<p>Free entry for National Trust members.&nbsp;</p>
",,2022-01-01,2022-12-31,50.960499,-2.85778,0.889428496009278,-0.0498776702976436,0.776711909159065,0.629856023366039,-0.0498569920749425,0.998756366858925,England,Somerset,Barrington,TA19 0NQ,near Ilminster,https://www.nationaltrust.org.uk/barrington-court,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653585395,1663644818000,1665653717988,1641020688000,1665653759551,0,1665653739047,1635780018000,0,0,1665653800615,1663045474000,0,0,1432635323,South West
458,176,Horsey Windpump,HorseyWindpump,norfolkcoast@nationaltrust.org.uk,+441263740241,"<p>Horsey Windpump is an iconic building with a fascinating past and the perfect gateway to experience the connection between man and nature. Standing sentinel over the mere and surrounding Broadland landscape, a climb to the top is rewarded with beautiful panoramic views of the surrounding countryside an opportunity not to be missed.</p>

<p>Having been stood still and silent for&nbsp;over 75 years since 1943 when it was struck by lightning, Horsey Windpump has been brought back to life and is now complete with a winding cap and turning sails bringing a whole new visitor experience to this wonderful Grade II* Listed Building.</p>

<p>On site is also a caf&eacute; selling light refreshments, drinks, ice creams and snacks. With outdoor seating available, you can relax and watch the Windpump&rsquo;s sails go round (on selected days, weather permitting)&nbsp;or the world go by.&nbsp;</p>

<p>Horsey, where the Broads meet the coast, is unrivalled as a place providing views into this mysterious broadland landscape of Norfolk.&nbsp;This remote location is secluded and famed for its internationally important wildlife, from the over-wintering wildfowl frequenting Horsey Mere to the Swallowtail butterfly, the very essence of a summer on the Broads. A great place for walking and bird watching, throughout the seasons.&nbsp;</p>

<p>&nbsp;</p>
",An iconic Norfolk Broads landmark,"Unfortunately the balcony of the Windpump is closed until further notice.
The Cafe will be closed on Friday 14 October for staff training.",1665653585946,"<p>Mooring fees (not National Trust) payable at Visitor Welcome by all boat users (including members) to the Horsey Estate.</p>

<p>Car park charges apply dawn til dusk.&nbsp;<span style=""color: rgb(0, 0, 0); font-family: -apple-system, &quot;Segoe UI&quot;, &quot;Segoe UI Emoji&quot;, sans-serif, Meiryo; font-size: 14px;"">Free for National Trust members, &pound;3 for two hours, &pound;4 for four hours, &pound;6 all day for non-National Trust members.</span></p>

<p>Windpump entry:</p>

<p>Members free</p>

<p>Adult &pound;6.50</p>

<p>Child &pound;3.50</p>

<p>Family &pound;16.50</p>
",,2022-01-01,2022-12-31,52.74247,1.638635,0.920529757134334,0.0285995759884173,0.7959224459316,0.605398596019399,0.0285956773786043,0.999591060001668,England,Norfolk,Horsey,NR29 4EE,Great Yarmouth,https://www.nationaltrust.org.uk/horsey-windpump,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653585946,1665403789000,1665653718010,1656935151000,1665653759631,0,1665653739100,1660557868000,0,0,1665653800734,1665403789000,0,0,1445333268,East of England
459,6075,Toys Hill,ToysHill,,+441732868381,"<p>Toy&#39;s Hill is more than 200 acres (81 hectares) of woodland. The area is designated a Site of Special Scientific Interest due to its abundant wildlife, and much of it is recognised as a Grade I site of national importance for nature conservation.</p>

<p>It is a marvellous place to enjoy a peaceful, relaxing walk, admire fine views over the Weald of Kent and to discover the wildlife it supports.</p>

<p>Toy&#39;s Hill probably took its name in the Middle Ages from a local land-owning family. It is part of the Lower Greensand Ridge which runs all the way along the northern side of the Weald of Kent, just to the south of the North Downs.</p>
",Discover the place that inspired Octavia Hill to found the National Trust,"Toys Hill carpark is open for visits. Parking is limited and the carpark fills up regularly. Please take care, follow the footpaths and respect other walkers and the local community. Please keep dogs on leads when in fields with livestock.",1665653586270,,,2022-01-01,2022-12-31,51.248285,0.101976,0.894451309250422,0.00177981695801374,0.779865747353861,0.625946815715364,0.00177981601834516,0.999998416126216,England,Kent,Brasted Chart,TN16 1QG,,https://www.nationaltrust.org.uk/toys-hill,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,0,1665653586270,1657476438000,1665653718056,1609483068000,1665653759627,0,1665653739112,1657443560000,0,0,1665653800808,1641020578000,0,0,1418486161,London and South East
460,6248,The Firs,TheFirs,the.firs@nationaltrust.org.uk,+441905333330,"<div class=""controls"">
<div class=""readonly-textarea span9"" id=""handbook-text"">
<p>The birthplace of Sir Edward Elgar is most definitely home to &lsquo;Land of Hope and Glory&rsquo;. Set in sight of his beloved Malvern Hills, this small family home in the village of Lower Broadheath is the perfect environment for nurturing a creative genius. Perhaps by wandering around the garden over the cottage threshold a spark of inspiration may alight in our welcomed guests.</p>

<p>Things to see and do: The Elgar Study&nbsp;Exhibition, The Birthplace Cottage, Cottage Garden and Visitor Centre.</p>

<p>Dogs: Assistance dogs welcome throughout the property. Dogs are welcome on leads everywhere except inside&nbsp;the Birthplace Cottage and Cafe.&nbsp;</p>

<p>Note: nearest toilet at visitor centre.</p>
</div>
</div>
",Birthplace of Sir Edward Elgar,,1665653586772,"<div style=""margin-left:.38in;"">Free entry for National Trust members.&nbsp;</div>

<p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Please note free entry for&nbsp;under 5&#39;s</p>
",,2022-01-01,2022-12-31,52.1989833,-2.2834974,0.911044124778535,-0.03985454809073,0.790144136361186,0.612921074669518,-0.0398439982008776,0.999205912616298,England,Worcestershire,"Elgar’s Birthplace
Crown East Lane",WR2 6RH,Lower Broadheath,https://www.nationaltrust.org.uk/the-firs,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653586772,1664541559000,1665653718121,1641218464000,1665653759704,0,1665653739174,1646574909000,0,0,1665653800920,1664541559000,0,0,1503323483,Midlands
461,270,Prior Park Landscape Garden,PriorParkLandscapeGarden,priorpark@nationaltrust.org.uk,+441225833977,"<p>One of only four Palladian bridges of this design in the world can be crossed at Prior Park, which was created in the 18th century by local entrepreneur Ralph Allen, with advice from &#39;Capability&#39; Brown and the poet Alexander Pope.</p>

<p>Over the last two years Prior Park Landscape Garden has undergone&nbsp;major restoration on its historic dams. Built in the mid-1700s, both time and the destructive American signal crayfish had&nbsp;taken their toll on these structures and the dams were in need of major and expert attention.&nbsp;</p>

<p>With the construction phase of the project now complete, reflections of the Palladian Bridge&nbsp;can be enjoyed in the middle lake, which has been empty since 2017. During the project the dams were strengthened, the lakes refilled, paths reinstated, and a small cascade rebuilt to work&nbsp;once again &ndash; a long-lost original feature.</p>

<p>Set in a sweeping valley above Bath, visitors can enjoy magnificent views and are a stone&#39;s throw away from the Bath Skyline - a six-mile circular route encompassing beautiful woodlands and meadows, an Iron Age hill fort, Roman settlements, 18th-century follies and spectacular views.&nbsp;</p>
",Beautiful and intimate 18th-century landscape garden in Bath - reflections restored following a major restoration of the historic dams,,1665653587048,,,2022-01-01,2022-12-31,51.367298,-2.34352,0.896528477953098,-0.0409021400863375,0.781164261138627,0.624325553793646,-0.0408907362620615,0.999163624081635,England,Somerset,Ralph Allen Drive,BA2 5AH,Bath,https://www.nationaltrust.org.uk/prior-park-landscape-garden,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653587048,1665391198000,1665653718068,1646134619000,1665653759690,0,1665653739167,1662472106000,0,0,1665653800873,1665149608000,0,0,1419001680,South West
462,900010,Pentire,Pentire,pentire@nationaltrust.org.uk,+441208863046,"<p>Overlooking Polzeath, a popular North Cornwall holiday destination, Pentire headland has been inhabited by humans since 4000BC but remains mostly undeveloped and a coastal escape for visitors.</p>

<p>&nbsp;The remnants of Iron Age ramparts can be seen at the Rumps and the scars of lead and silver mining are etched over the headland.</p>

<p>Our relationship with the land continues and today we are farming for the benefit of nature, supporting the abundance of wildflowers and a variety of wildlife and birds that have made Pentire their home.</p>

<p>Accessible routes over the headland offer spectacular views of the coast and countryside.</p>
",Pentire is an exceptionally beautiful headland with far reaching views and managed for wildlife.,,1665653587494,"<p>National Trust members and Blue Badge holders park for free. Members please scan for a ticket.</p>

<p><strong>Parking charges </strong>(1 March to 31 October)</p>

<p>&pound;2 up to 1hr</p>

<p>&pound;4 up to 4hrs</p>

<p>&pound;8 all day</p>

<p><strong>Winter charges&nbsp;</strong>(1 November to 28 February)</p>

<p>&pound;1 up to 1hr</p>

<p>&pound;2 up to 2hrs</p>

<p>&pound;4 all day</p>

<p>The pay and display machines only accept cash (no notes) and exact change is needed.</p>

<p>You can also pay using PayByPhone (location code: 803575).</p>
",,2022-01-01,2022-12-31,50.581,-4.905,0.882804988951252,-0.0856083998103219,0.772523046404609,0.634986726454768,-0.08550387034154,0.996337838364386,,Cornwall,Pentire,PL27 6QY,near Wadebridge,https://www.nationaltrust.org.uk/pentire,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653587494,1664957372000,1665653718129,1641020791000,1665653759767,0,1665653739235,1657631010000,0,0,1665653800993,1663221771000,0,0,,South West
463,190,King John's Hunting Lodge,KingJohnsHuntingLodge,kingjohns@nationaltrust.org.uk,+441934732012,"<p>This early Tudor timber-framed wool merchant&#39;s house (circa 1500) provides a fascinating insight into local history.</p>

<p>Its strong medieval character is enhanced by the appearance of arcaded stalls opening onto the street on the ground floor (recreated by the National Trust during the building&#39;s restoration).</p>

<p><strong>Please note:</strong> King John&#39;s Hunting lodge is run as a local history museum by Axbridge and District Museum Trust. There is a small entrance charge of &pound;2.50 per person, but entry is free to&nbsp;National Trust members. For more information visit www.kingjohnshuntinglodge.co.uk</p>
",Wool-merchant's house of circa 1500,,1665653588015,"<p><span style=""color: rgba(0, 0, 0, 0.87); font-family: &quot;Open Sans&quot;, &quot;Helvetica Neue&quot;, helvetica, arial, sans-serif; font-size: 14px;"">Run as a local history museum by Axbridge and District Museum Trust. There&#39;s a small entrance charge of &pound;2.50 per person, but entry is free to National Trust members.</span></p>
",,2022-01-01,2022-12-31,51.2864,-2.82384,0.89511654149482,-0.0492853055495167,0.780281974769717,0.625427885410837,-0.0492653552985388,0.998785725151951,England,Somerset,The Square,BS26 2AP,Axbridge,https://www.nationaltrust.org.uk/king-johns-hunting-lodge,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,1,1665653588015,1655200371000,1665653718189,1649771707000,1665653759775,0,1665653739248,1499915150000,0,0,1665653801044,1645189160000,0,0,1450196475,South West
464,151,Great Coxwell Barn,GreatCoxwellBarn,greatcoxwellbarn@nationaltrust.org.uk,+441793762209,"<p>Great Barn in Great Coxwell village is the sole surviving part of a thriving 13th-century grange that once provided vital income to Beaulieu Abbey.</p>

<p>Built from Cotswold rubble-stone walling, the barn is an impressive reminder of the skills of the Gothic carpenters and the wealth of the great monastic orders.</p>

<p>It was a favourite of William Morris, who would regularly bring his guests to wonder at&nbsp;its structure. Morris <span class=""opDefaultContent"" id=""opmodule_offermain"">called it &#39;unapproachable in its dignity&#39;.</span></p>

<p>As you stand by the barn imagine the grange as it would have been with a windmill, pig farm and dairy herd.</p>

<p>Please note, there are no toilet facilities here, and dogs should be kept on leads. Thank you.</p>
",13th-century stone barn,,1665653588530,"<p>Entry to the barn is free but donations are welcome towards its upkeep in the donations boxes on site.</p>
",,2022-01-01,2022-12-31,51.642799,-1.61404,0.901336877495635,-0.0281703122588893,0.784157225760537,0.620562200981931,-0.0281665865707382,0.999603242992415,England,Oxfordshire,Great Coxwell,SN7 7LZ,Faringdon,https://www.nationaltrust.org.uk/great-coxwell-barn,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,1,1665653588530,1655200453000,1665653718197,1641020540000,1665653759843,0,1665653739306,1604480839000,0,0,1665653801101,1641020540000,0,0,1418483454,London and South East
465,287,St John's Jerusalem,StJohnsJerusalem,stjohnsjerusalem@nationaltrust.org.uk,+441732810378,"<p>Set in the Darenth Valley, the rare surviving chapel is the only remaining structure of the Preceptory of the Knights Hospitallers of the Order of St John of Jerusalem formed in 1113.</p>

<p>The chapel is adjacent to a now privately occupied and much altered house, dating from the 16th century. The preceptory is thought to have gone out of use by 1338, after which time it was used as a residence.</p>

<p>Among its later occupants were Abraham Hill, a founder of the Royal Society, and the historian Edward Hasted. The chapel and tranquil gardens are surrounded by a moat, one arm of which is the River Darent.</p>

<p>Please note that this property is occupied as a private residence and is maintained and managed by a tenant on our behalf. Visitors have access to the chapel and the gardens only.</p>
",Tranquil garden and 13th-century chapel,St John's Jerusalem is now closed for the season.,1665653589346,"<p>We have no card payment facilities at the property so can only accept cash payment at this time.</p>
",,2022-01-01,2022-12-31,51.4095,0.24053,0.897265041804025,0.00419804044982196,0.78162390483011,0.623750007132771,0.004198028119108,0.999991188241132,England,Kent,Sutton-at-Hone,DA4 9HQ,Dartford,https://www.nationaltrust.org.uk/st-johns-jerusalem,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653589346,1664268876000,1665653718261,1649840361000,1665653759849,0,1665653739311,1652692440000,0,0,1665653801163,1657713024000,0,0,1436967979,London and South East
466,187,Kinver Edge and the Rock Houses,KinverEdgeandtheRockHouses,kinveredge@nationaltrust.org.uk,+441384872553,"<p>With&nbsp;sweeping views, a wildlife haven in the heath and unique homes carved&nbsp;straight into the&nbsp;rock...Kinver Edge is full of surprises.</p>

<p>The famous Holy Austin Rock Houses are cosily restored to help you soak up the atmosphere of these unusual homes.&nbsp;Get comfortable&nbsp;by the fire and our volunteers will tell you tales of the people that lived right inside the rock.</p>

<p>Just outside is the heathland of Kinver&nbsp;Edge&nbsp;- a pocket of&nbsp;wilderness, buzzing with&nbsp;insects&nbsp;and heady with the scent of gorse&nbsp;and&nbsp; purple heather. A&nbsp;stroll&nbsp;along the sandstone ridge&nbsp;offers dramatic views across surrounding counties&nbsp;from the ramparts of an imposing Iron Age Hill Fort.&nbsp;Beyond the views miles of walking country awaits, winding through birch and oak woodland and exposed areas of red sandstone geology.</p>

<p>&nbsp;</p>
",High sandstone ridge and hill fort overlooking dramatic red sandstone rock houses,,1665653589546,"<p>Free entry for National Trust members and under 5s.</p>
",Last admittance is 30 minutes before the property closes,2022-01-01,2022-12-31,52.450109,-2.242739,0.91542709507991,-0.0391431798128851,0.792822953135728,0.609452020245354,-0.0391331847901329,0.999234003548809,England,Staffordshire,"Holy Austin Rock Houses
Compton Road",DY7 6DL,"Kinver, near Stourbridge",https://www.nationaltrust.org.uk/kinver-edge-and-the-rock-houses,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653589546,1663848214000,1665653718460,1644939950000,1665653759919,0,1665653739375,1621859625000,0,0,1665653801234,1663165485000,0,0,1418388662,Midlands
467,369,Wichenford Dovecote,WichenfordDovecote,wichenforddovecote@nationaltrust.org.uk,+441527821214,"<p>A charming 17th-century half-timbered dovecote at Wichenford Court. The building, although small, is very striking.</p>",17th-century half-timbered dovecote,,1665653589950,,,2022-01-01,2022-12-31,52.236801,-2.31302,0.911704168159066,-0.0403698146644792,0.790548518713925,0.61239941178876,-0.0403588502958755,0.999185249692366,England,Worcestershire,,WR6 6XY,Wichenford,https://www.nationaltrust.org.uk/wichenford-dovecote,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,1,1665653589950,1655200409000,1665653718254,1609483057000,1665653759911,0,1665653739371,1499915113000,0,0,1665653801183,1641020478000,0,0,1418390573,Midlands
